Marker_ID,Frame,X,Y,Angle_degrees
26,0,400.0,309.0,91.55
26,1,400.0,309.0,91.55
26,2,400.0,309.0,91.55
26,3,400.0,309.0,91.55
26,4,400.0,309.0,91.55
26,5,400.0,309.0,91.55
26,6,400.0,309.0,91.55
26,7,400.0,309.0,91.55
26,8,400.0,309.0,91.55
26,9,400.0,309.0,91.55
26,10,400.0,309.0,91.55
26,11,400.0,309.0,91.55
26,12,400.0,309.0,91.55
26,13,400.0,309.0,91.55
26,14,400.0,309.0,91.55
26,15,400.0,309.0,91.55
26,16,400.0,309.0,91.55
26,17,400.0,309.0,91.55
26,18,400.0,309.0,91.55
26,19,400.0,309.0,91.55
26,20,400.0,309.0,91.55
26,21,400.0,309.0,91.55
26,22,400.0,309.0,91.55
26,23,400.0,309.0,91.55
26,24,400.0,309.0,91.55
26,25,400.0,309.0,91.55
26,26,400.0,309.0,91.55
26,27,400.0,309.0,91.55
26,28,400.0,309.0,91.55
26,29,400.0,309.0,91.55
26,30,400.0,309.0,91.55
26,31,400.0,309.0,91.55
26,32,400.0,309.25,91.55
26,33,400.0,309.0,91.55
26,34,400.0,309.0,91.55
26,35,400.0,309.0,91.55
26,36,400.0,309.0,91.55
26,37,400.0,309.0,91.55
26,38,400.0,309.0,91.55
26,39,400.0,309.0,91.55
26,40,400.0,309.0,91.55
26,41,400.0,309.0,91.55
26,42,400.0,309.0,91.55
26,43,400.0,309.0,91.55
26,44,400.0,309.0,91.55
26,45,400.0,309.0,91.55
26,46,400.0,309.0,91.55
26,47,400.0,309.0,91.55
26,48,400.0,309.0,91.55
26,49,400.0,309.0,91.55
26,50,400.0,309.0,91.55
26,51,400.0,309.0,91.55
26,52,400.0,309.0,91.55
26,53,400.0,309.0,91.55
26,54,400.0,309.0,91.55
26,55,400.0,309.0,91.55
26,56,400.0,309.0,91.55
26,57,400.0,309.0,91.55
26,58,400.0,309.0,91.55
26,59,400.0,309.0,91.55
26,60,400.0,309.25,91.55
26,61,400.0,309.0,91.55
26,62,400.0,309.0,91.55
26,63,400.0,309.0,91.55
26,64,400.0,309.0,91.55
26,65,400.0,309.0,91.55
26,66,400.0,309.0,91.55
26,67,400.0,309.0,91.55
26,68,400.0,309.0,91.55
26,69,400.0,309.0,91.55
26,70,400.0,309.0,91.55
26,71,400.0,309.0,91.55
26,72,400.0,309.25,91.55
26,73,400.0,309.0,91.55
26,74,400.0,309.25,91.55
26,75,400.0,309.0,91.55
26,76,400.0,309.0,91.55
26,77,400.0,309.0,91.55
26,78,400.0,309.0,91.55
26,79,400.0,309.0,91.55
26,80,400.0,309.0,91.55
26,81,400.0,309.0,91.55
26,82,400.0,309.0,91.55
26,83,400.0,309.0,91.55
26,84,400.0,309.0,91.55
26,85,400.0,309.0,91.55
26,86,400.0,309.0,91.55
26,87,400.0,309.0,91.55
26,88,400.0,309.25,91.55
26,89,400.0,309.0,91.55
26,90,400.0,309.0,91.55
26,91,400.0,309.0,91.55
26,92,400.0,309.0,91.55
26,93,400.0,309.0,91.55
26,94,400.0,309.0,91.55
26,95,400.0,309.0,91.55
26,96,400.0,309.0,91.55
26,97,400.0,309.0,91.55
26,98,400.0,309.0,91.55
26,99,400.0,309.25,91.55
26,100,400.0,309.0,91.55
26,101,400.0,309.0,91.55
26,102,400.0,309.0,91.55
26,103,400.0,309.0,91.55
26,104,400.0,309.0,91.55
26,105,400.0,309.0,91.55
26,106,400.0,309.0,91.55
26,107,400.0,309.0,91.55
26,108,400.0,309.0,91.55
26,109,400.0,309.0,91.55
26,110,400.0,309.0,91.55
26,111,400.0,309.0,91.55
26,112,400.0,309.0,91.55
26,113,400.0,309.0,91.55
26,114,400.0,309.0,91.55
26,115,400.0,309.0,91.55
26,116,400.0,309.0,91.55
26,117,400.0,309.0,91.55
26,118,400.0,309.0,91.55
26,119,400.0,309.0,91.55
26,120,400.0,309.0,91.55
26,121,400.0,309.0,91.55
26,122,400.0,309.0,91.55
26,123,400.0,309.0,91.55
26,124,400.0,309.0,91.55
26,125,400.0,309.0,91.55
