Marker_ID,Frame,X,Y,Angle_degrees
26,0,191.75,267.5,68.55
26,1,191.75,267.5,68.55
26,2,191.75,267.5,68.55
26,3,191.75,267.5,68.55
26,4,191.75,267.5,68.55
26,5,191.75,267.5,68.55
26,6,191.75,267.5,68.55
26,7,191.75,267.5,68.55
26,8,191.75,267.5,68.55
26,9,191.75,267.5,68.55
26,10,191.75,267.5,68.55
26,11,191.75,267.5,68.55
26,12,191.5,267.75,70.97
26,13,191.75,267.5,68.55
26,14,191.75,267.5,68.55
26,15,191.75,267.5,68.55
26,16,191.5,267.75,70.97
26,17,191.75,267.5,68.55
26,18,191.5,267.75,70.97
26,19,191.75,267.5,68.55
26,20,191.75,267.5,68.55
26,21,191.75,267.5,68.55
26,22,191.5,267.75,70.97
26,23,191.75,267.5,68.55
26,24,191.75,267.5,68.55
26,25,191.75,267.5,68.55
26,26,191.75,267.5,68.55
26,27,191.75,267.5,68.55
26,28,191.5,267.75,70.97
26,29,191.75,267.5,68.55
26,30,191.5,267.75,70.97
26,31,191.5,267.75,70.97
26,32,191.5,267.75,70.97
26,33,191.75,267.5,68.55
26,34,191.5,267.75,70.97
26,35,191.75,267.5,68.55
26,36,191.5,267.75,70.97
26,37,191.75,267.5,68.55
26,38,191.75,267.5,68.55
26,39,191.75,267.5,68.55
26,40,191.75,267.5,68.55
26,41,191.75,267.5,68.55
26,42,191.75,267.5,68.55
26,43,191.75,267.5,68.55
26,44,191.75,267.5,68.55
26,45,191.75,267.5,68.55
26,46,191.5,267.75,70.97
26,47,191.5,267.75,70.97
26,48,191.75,267.5,68.55
26,49,191.75,267.5,68.55
26,50,191.5,267.75,70.97
26,51,191.75,267.5,68.55
26,52,191.75,267.5,68.55
26,53,191.5,267.75,70.97
26,54,191.75,267.5,68.55
26,55,191.75,267.5,68.55
26,56,191.75,267.5,68.55
26,57,191.75,267.5,68.55
26,58,191.75,267.5,68.55
26,59,191.75,267.5,68.55
26,60,191.75,267.5,68.55
26,61,191.75,267.5,68.55
26,62,191.75,267.5,68.55
26,63,191.75,267.5,68.55
26,64,191.75,267.5,68.55
26,65,191.75,267.5,68.55
26,66,191.75,267.5,68.55
26,67,191.75,267.5,68.55
26,68,191.75,267.5,68.55
26,69,191.5,267.75,70.97
26,70,191.75,267.5,68.55
26,71,191.75,267.5,68.55
26,72,191.75,267.5,68.55
26,73,191.75,267.5,68.55
26,74,191.75,267.5,68.55
26,75,191.75,267.5,68.55
26,76,191.75,267.5,68.55
26,77,191.75,267.5,68.55
26,78,191.75,267.5,68.55
26,79,191.75,267.5,68.55
26,80,191.75,267.5,68.55
26,81,191.75,267.5,68.55
26,82,191.75,267.5,68.55
26,83,191.75,267.5,68.55
26,84,191.75,267.5,68.55
26,85,191.75,267.5,68.55
26,86,191.75,267.5,68.55
26,87,191.75,267.5,68.55
26,88,191.75,267.5,68.55
26,89,191.75,267.5,68.55
26,90,191.75,267.5,68.55
