Marker_ID,Frame,X,Y,Angle_degrees
26,271,364.5,117.75,158.20
26,272,365.75,112.5,156.25
26,273,364.25,107.5,155.38
26,274,366.25,100.5,152.53
26,275,369.0,96.0,156.25
26,276,371.25,93.75,156.25
26,277,373.5,92.75,160.91
26,279,385.25,90.0,173.66
26,280,388.5,85.75,180.00
26,281,392.25,84.0,-177.88
26,282,396.75,85.0,-166.50
26,283,401.75,87.75,-160.20
26,284,403.25,89.75,-158.63
26,285,407.5,90.5,-158.63
26,286,409.0,91.5,-150.52
26,287,410.25,92.75,-139.90
26,288,411.5,94.75,-138.18
26,289,413.75,95.75,-133.53
26,290,415.25,97.75,-128.99
26,292,415.25,112.75,-124.82
26,293,413.5,118.5,-126.47
26,294,413.25,125.25,-123.69
26,296,417.5,139.25,-116.57
26,297,417.75,144.5,-117.55
26,298,421.25,148.5,-117.47
26,299,422.5,155.0,-113.96
26,300,422.75,159.5,-113.20
26,301,424.0,164.75,-114.90
26,302,427.0,170.0,-111.45
26,303,423.5,176.5,-112.17
26,304,420.75,180.0,-112.93
26,305,418.0,182.0,-114.78
26,306,415.0,182.5,-116.57
26,307,413.75,185.25,-112.93
26,308,412.5,189.5,-111.04
26,309,414.75,193.25,-111.04
26,310,416.75,196.75,-109.09
26,311,416.75,201.75,-108.43
26,312,417.25,206.5,-107.82
26,313,420.75,211.75,-109.03
26,314,425.5,216.25,-107.24
26,315,425.25,219.25,-107.82
26,316,424.75,220.5,-111.45
26,317,424.75,223.5,-113.20
26,318,425.25,223.5,-111.45
26,319,427.25,224.75,-107.24
26,320,428.5,226.25,-104.04
26,321,429.75,229.25,-100.49
26,322,432.75,229.75,-99.78
26,323,429.5,231.0,-97.85
26,324,423.5,233.0,-97.85
26,325,421.5,235.75,-93.81
26,326,424.25,239.75,-91.91
26,327,425.0,241.5,-93.95
26,328,424.5,239.5,-91.91
26,329,426.0,235.75,-91.97
26,330,427.0,231.5,-91.85
26,331,428.75,226.75,-93.81
26,332,430.75,222.25,-86.19
26,333,431.75,220.5,-86.19
26,334,434.0,217.5,-81.87
26,335,437.75,213.0,-82.15
26,336,440.0,213.5,-80.84
26,338,423.5,215.0,-77.28
26,339,422.75,219.25,-78.69
26,340,421.5,220.25,-80.54
26,341,421.0,219.5,-82.41
26,342,422.75,214.75,-84.47
26,343,424.5,215.25,-86.31
26,344,426.75,216.75,-84.47
26,345,427.5,218.5,-80.84
26,346,427.25,221.5,-80.54
26,347,429.25,223.5,-80.54
26,348,433.5,225.75,-80.84
26,349,432.5,227.75,-79.05
26,350,432.0,230.75,-80.84
26,351,433.25,232.75,-82.65
26,352,432.25,233.5,-82.41
26,353,431.0,230.0,-84.29
26,354,431.25,229.75,-88.21
26,355,431.0,230.0,-88.32
26,356,432.0,228.25,-88.21
26,357,432.75,229.75,-86.31
26,358,432.25,232.0,-82.65
26,359,432.5,237.25,-88.15
26,360,429.5,239.5,-86.19
26,361,426.5,242.25,-86.19
26,362,427.5,243.5,-86.31
26,364,441.5,244.75,-86.19
26,365,446.75,241.5,-91.91
26,366,449.0,239.25,-91.91
26,367,451.25,237.0,-95.71
26,368,453.75,234.75,-91.85
26,369,458.75,233.5,-90.00
26,370,462.0,232.75,-86.19
26,371,463.75,232.5,-86.05
26,372,469.25,229.5,-83.88
26,373,476.0,227.25,-82.15
26,374,480.5,222.75,-80.84
26,375,483.25,219.75,-79.05
26,376,487.5,219.75,-79.38
26,377,492.5,219.0,-75.96
26,378,496.0,215.75,-77.66
26,379,497.0,210.25,-77.66
26,380,502.5,207.25,-77.66
26,381,508.5,204.5,-78.02
26,382,514.5,198.0,-75.96
26,383,518.5,197.25,-75.17
26,384,519.25,197.0,-74.74
26,385,519.5,194.0,-72.65
26,386,524.75,192.0,-76.76
26,387,527.0,194.75,-74.74
26,388,529.25,196.75,-75.17
26,389,535.25,200.75,-76.76
26,390,541.0,206.5,-73.61
26,391,537.75,205.0,-78.02
26,392,536.0,205.75,-83.09
26,393,537.25,208.5,-83.29
26,394,537.25,206.75,-81.63
26,395,536.0,206.25,-83.48
26,396,534.5,207.5,-83.29
26,397,530.0,207.75,-81.12
26,398,529.25,208.25,-82.65
26,399,530.0,210.5,-83.09
26,400,529.0,212.0,-84.81
26,401,527.5,214.0,-84.96
26,402,526.75,216.0,-83.48
26,403,525.0,219.0,-83.29
26,404,518.5,218.25,-82.87
26,405,511.75,216.0,-88.26
26,406,510.75,219.75,-91.74
26,407,509.25,221.5,-93.47
26,408,500.0,218.25,-90.00
26,409,490.0,218.0,-90.00
26,410,485.0,218.75,-91.85
26,411,483.75,219.75,-95.71
26,412,485.75,220.75,-95.19
26,413,485.25,221.75,-95.36
26,414,484.5,223.75,-95.36
26,415,483.5,226.0,-93.47
26,416,480.0,228.5,-91.74
26,417,474.25,227.25,-95.36
26,418,472.5,227.0,-99.16
26,419,473.25,227.75,-97.13
26,420,473.5,228.5,-97.35
26,421,474.0,229.25,-98.88
26,422,474.0,231.75,-93.47
26,423,471.25,235.25,-90.00
26,424,472.0,237.0,-93.69
26,425,473.5,239.75,-90.00
26,426,473.75,243.5,-90.00
26,427,474.5,242.25,-88.26
26,428,476.25,244.75,-84.81
26,429,476.0,244.75,-84.47
26,430,473.25,240.0,-88.21
26,431,473.0,237.75,-88.26
26,433,459.25,234.75,-86.42
26,434,459.75,233.75,-84.81
26,435,457.5,232.75,-80.84
26,436,459.0,231.75,-80.84
26,437,463.0,234.25,-82.87
26,438,463.0,239.25,-79.70
26,439,461.5,244.0,-77.66
26,440,461.5,248.5,-77.66
26,441,462.25,251.5,-77.28
26,442,462.0,247.75,-78.69
26,443,459.5,246.75,-80.84
26,444,458.75,247.0,-82.87
26,445,456.75,245.5,-84.64
26,446,455.75,244.25,-84.47
26,447,453.5,242.5,-82.65
26,448,451.0,242.0,-82.41
26,449,450.5,241.25,-82.41
26,450,451.25,241.75,-80.84
26,451,450.25,244.0,-82.87
26,452,450.5,245.0,-81.12
26,453,451.0,247.0,-82.87
26,454,450.75,247.0,-84.29
26,455,448.0,243.25,-88.15
26,456,447.5,244.5,-90.00
26,457,448.5,247.25,-91.85
26,458,448.5,245.75,-93.69
26,459,450.25,245.0,-91.85
26,460,449.75,246.0,-90.00
26,461,450.5,246.5,-90.00
26,462,452.25,244.5,-90.00
26,463,453.75,243.75,-86.42
26,464,453.75,244.25,-86.31
26,465,455.5,245.5,-84.64
26,466,457.25,247.25,-86.42
26,467,455.75,244.25,-86.19
26,468,456.5,240.0,-90.00
26,469,460.5,239.5,-88.15
26,470,463.75,236.0,-86.31
26,471,466.75,230.25,-84.47
26,472,470.25,229.0,-81.12
26,473,471.0,226.75,-78.69
26,474,473.5,222.5,-78.69
26,475,478.75,220.25,-76.87
26,476,483.75,218.5,-74.29
26,477,487.25,217.0,-71.03
26,478,492.5,216.75,-69.44
26,479,501.0,218.0,-67.89
26,480,502.75,218.0,-71.57
26,481,503.75,217.75,-75.96
26,482,506.5,218.5,-73.14
26,483,512.25,221.0,-71.57
26,485,533.75,228.25,-64.89
26,486,533.0,233.75,-65.70
26,487,533.75,235.75,-72.65
26,488,537.75,240.0,-70.46
26,489,544.5,240.0,-70.02
26,490,544.25,243.25,-68.50
26,491,542.5,242.25,-69.44
26,492,539.75,237.5,-70.46
26,493,537.5,232.5,-78.02
26,494,537.0,231.5,-79.99
26,495,535.75,231.75,-80.27
26,496,534.25,230.0,-79.99
26,497,532.5,229.75,-79.70
26,498,526.0,231.75,-79.70
26,499,522.5,236.75,-84.81
26,505,509.75,307.0,-98.37
26,506,502.25,316.5,-101.98
26,507,502.5,325.0,-101.00
26,508,502.25,327.25,-102.88
26,509,495.5,325.75,-101.63
26,510,489.25,326.0,-101.63
26,511,486.0,322.75,-105.26
26,514,478.5,298.0,-100.30
26,515,479.75,296.25,-96.71
26,516,480.0,292.75,-93.37
26,518,473.75,280.75,-93.47
26,519,474.0,279.5,-95.19
26,521,474.75,264.0,-90.00
26,522,475.0,262.5,-84.81
26,523,473.0,261.25,-77.28
26,525,475.5,246.5,-73.81
26,526,483.0,244.75,-70.46
26,527,483.25,241.25,-70.02
26,528,483.0,239.25,-64.18
26,529,485.0,240.75,-64.23
26,530,490.25,239.0,-66.57
26,531,497.5,237.5,-72.12
26,532,500.5,237.5,-72.65
26,533,503.5,235.75,-73.81
26,534,504.0,234.5,-74.29
26,535,501.5,231.75,-73.81
26,536,497.0,230.25,-70.97
26,537,494.5,228.5,-73.81
26,538,491.0,229.25,-73.81
26,539,485.5,229.5,-75.53
26,540,481.75,229.0,-79.05
26,541,480.5,228.75,-82.87
26,542,474.5,226.5,-84.29
26,543,471.75,222.0,-86.31
26,544,469.0,220.0,-86.31
26,545,467.25,220.0,-90.00
26,546,465.5,219.0,-91.74
26,547,464.0,222.5,-91.85
26,548,461.75,229.0,-90.00
26,549,461.0,233.0,-95.91
26,550,460.75,238.25,-93.69
26,551,459.25,243.75,-95.53
26,552,458.5,246.5,-95.36
26,553,459.0,249.25,-97.13
26,554,457.75,251.25,-100.95
26,555,454.0,249.5,-104.93
26,556,452.75,248.5,-108.43
26,557,452.0,248.0,-105.42
26,558,450.0,245.0,-105.42
26,559,449.25,245.25,-104.93
26,560,446.0,245.5,-99.78
26,561,444.25,244.75,-100.49
26,562,444.75,244.75,-97.59
26,563,445.5,245.25,-97.35
26,564,443.0,245.25,-91.91
26,565,442.5,247.75,-90.00
26,566,442.5,251.0,-86.19
26,567,438.5,250.75,-86.05
26,568,436.25,246.25,-91.91
26,569,434.75,246.0,-93.81
26,570,434.0,244.25,-90.00
26,571,434.0,238.25,-90.00
26,572,435.0,235.25,-86.05
26,573,434.25,233.75,-79.88
26,575,436.5,219.75,-79.88
26,576,437.75,215.5,-80.22
26,577,437.5,213.25,-78.69
26,578,440.25,210.5,-78.69
26,579,442.75,209.75,-78.69
26,580,441.0,207.25,-76.43
26,581,441.5,205.5,-79.05
26,582,442.0,206.25,-78.69
26,583,442.75,204.25,-80.84
26,584,444.0,204.5,-79.05
26,585,444.75,206.25,-78.69
26,586,444.0,208.25,-75.96
26,587,444.25,207.5,-80.22
26,588,444.0,208.5,-82.41
26,589,442.75,209.75,-86.19
26,590,443.25,211.0,-82.65
26,591,444.5,214.0,-84.47
26,592,442.25,211.75,-86.19
26,593,440.75,210.75,-86.19
26,594,440.0,211.0,-90.00
26,595,439.0,210.75,-90.00
26,596,438.5,210.0,-91.91
26,597,438.25,212.5,-88.09
26,598,437.25,217.75,-94.09
26,599,438.25,222.75,-93.95
26,600,438.75,230.25,-93.81
26,602,438.5,246.75,-97.59
26,603,436.0,254.25,-95.71
26,605,424.25,259.5,-105.42
26,606,427.25,260.25,-107.24
26,607,430.75,262.25,-107.82
26,608,439.5,261.75,-105.42
26,609,443.25,262.5,-104.93
26,610,444.0,265.25,-103.13
26,611,444.25,264.0,-102.09
26,612,445.5,263.75,-102.09
26,613,448.25,264.5,-97.85
26,614,450.25,266.5,-97.59
26,615,452.25,269.25,-93.81
26,616,453.75,273.0,-91.91
26,618,450.0,264.0,-95.91
26,619,449.75,259.75,-93.81
26,620,450.75,253.5,-93.95
26,621,452.5,249.5,-90.00
26,622,454.5,246.75,-84.29
26,623,455.25,242.25,-80.84
26,625,462.0,229.0,-78.31
26,627,481.25,219.5,-73.30
26,628,486.75,217.75,-73.30
26,629,490.5,213.75,-71.57
26,630,490.25,211.25,-71.57
26,631,494.0,211.5,-72.12
26,632,501.5,209.5,-75.07
26,633,507.0,207.0,-72.65
26,634,509.25,207.75,-72.12
26,635,509.25,207.5,-69.86
26,636,508.0,205.75,-69.23
26,637,509.25,203.25,-73.30
26,638,510.0,201.75,-72.65
26,639,505.75,200.25,-73.81
26,640,502.0,200.5,-75.53
26,641,501.25,200.75,-79.05
26,642,499.25,199.0,-80.54
26,643,496.5,193.75,-84.29
26,644,494.5,191.25,-86.31
26,645,492.0,191.5,-88.15
26,646,489.0,190.25,-88.15
26,647,487.0,190.75,-88.15
26,648,483.75,192.5,-84.47
26,649,480.5,196.5,-90.00
26,650,479.25,200.75,-88.03
26,651,478.0,206.5,-90.00
26,652,476.25,212.75,-91.85
26,653,470.75,220.0,-93.81
26,654,468.25,224.5,-95.71
26,655,467.0,224.25,-101.69
26,656,469.5,225.0,-103.57
26,657,473.75,227.5,-103.13
26,658,477.0,226.5,-103.13
26,659,481.75,225.0,-101.31
26,660,488.25,225.25,-99.16
26,661,487.5,223.25,-98.13
26,662,489.0,220.75,-97.85
26,663,489.5,219.75,-95.91
26,664,489.75,215.0,-93.95
26,665,495.75,210.0,-88.15
26,666,498.25,208.75,-88.15
26,667,497.0,207.5,-86.31
26,669,494.0,195.0,-90.00
26,670,493.75,191.25,-88.03
26,671,493.5,185.5,-90.00
26,672,490.25,181.25,-88.15
26,673,486.0,179.5,-82.15
26,674,480.5,178.75,-82.41
26,675,478.5,174.5,-86.05
26,676,479.5,171.75,-84.29
26,677,480.5,169.25,-82.87
26,678,482.75,166.75,-83.29
26,679,485.0,163.75,-81.63
26,681,472.5,159.75,-86.42
26,682,476.75,157.0,-84.81
26,683,479.0,156.25,-88.26
26,684,483.25,152.5,-88.26
26,685,487.75,151.75,-88.26
26,686,486.75,156.5,-88.26
26,687,487.75,157.75,-93.81
26,688,486.75,158.5,-95.36
26,689,485.75,159.75,-97.13
26,690,484.0,162.0,-98.37
26,691,483.0,165.75,-101.98
26,693,476.25,185.5,-114.15
26,694,475.5,189.75,-121.26
26,696,487.25,206.75,-125.13
26,697,492.0,212.75,-121.83
26,698,494.5,220.5,-122.74
26,699,495.25,225.25,-124.70
26,701,508.0,236.75,-122.35
26,702,508.75,240.0,-120.96
26,703,504.0,241.5,-118.07
26,704,501.25,242.75,-116.57
26,705,501.25,245.5,-116.57
26,706,501.5,248.25,-120.38
26,707,506.25,253.0,-120.96
26,708,506.5,252.75,-122.35
26,709,504.75,249.0,-120.38
26,710,501.5,247.5,-119.54
26,711,498.75,250.75,-110.56
26,712,498.75,250.25,-116.57
26,713,504.5,252.5,-113.63
26,714,507.75,257.0,-107.93
26,715,508.5,264.0,-104.83
26,716,509.75,265.75,-101.31
26,717,510.0,268.0,-98.62
26,718,505.25,267.0,-93.58
26,719,505.5,264.75,-96.91
26,720,507.75,266.25,-93.47
26,721,510.75,261.25,-93.58
26,722,514.75,257.25,-90.00
26,723,516.0,254.5,-88.32
26,724,514.75,254.5,-81.38
26,725,519.25,256.25,-86.63
26,750,606.0,399.25,-135.94
26,753,569.25,403.25,-137.73
26,760,458.75,400.75,-108.43
26,761,451.75,400.0,-106.99
26,762,442.25,401.5,-104.04
26,763,438.25,404.75,-103.32
26,764,434.25,406.75,-104.04
26,765,431.5,405.75,-106.99
26,766,433.5,402.75,-113.81
26,767,441.0,397.5,-115.11
26,768,440.25,394.5,-117.98
26,769,437.0,389.5,-116.57
26,770,438.25,387.0,-114.68
26,803,317.0,313.0,-144.46
26,804,323.75,309.0,-143.13
26,805,325.5,306.5,-145.84
26,806,322.75,305.75,-144.46
26,807,321.0,305.5,-144.46
26,808,321.75,305.75,-145.41
26,814,361.75,359.75,-137.20
26,817,383.5,387.0,-122.83
26,818,385.0,389.0,-124.11
26,819,389.75,393.0,-120.47
26,820,393.5,400.0,-114.68
26,821,398.25,405.25,-112.07
26,822,403.25,408.75,-110.73
26,823,413.25,411.5,-109.36
26,825,431.75,411.0,-106.56
26,826,434.25,414.5,-104.74
26,827,437.25,416.75,-101.00
26,828,439.75,413.0,-97.70
26,829,437.25,410.0,-93.01
26,830,436.5,414.25,-83.99
26,831,438.0,419.25,-74.88
26,832,436.25,422.25,-74.88
26,833,435.25,423.0,-71.57
26,834,432.25,421.75,-67.01
26,835,427.5,419.25,-66.37
26,836,423.5,416.0,-70.56
26,837,432.0,412.75,-71.57
26,845,570.5,426.25,-68.50
26,846,577.0,424.0,-69.44
26,847,577.0,416.5,-66.57
26,848,577.5,410.75,-73.61
26,849,582.25,407.0,-77.47
26,850,583.25,401.75,-80.54
26,851,582.25,396.75,-79.00
26,852,575.75,390.5,-74.74
26,853,567.75,383.5,-75.17
26,854,566.25,382.75,-75.58
26,855,565.75,383.0,-72.55
26,856,563.75,383.5,-69.62
26,857,559.5,381.75,-68.50
26,858,555.75,378.75,-66.37
26,859,551.75,375.25,-61.11
26,861,538.75,355.5,-75.17
26,862,539.0,353.25,-71.57
