Marker_ID,Frame,X,Y,Angle_degrees
26,0,282.25,296.5,88.21
26,1,282.25,296.5,88.21
26,2,282.25,296.5,88.21
26,3,282.25,296.5,88.21
26,4,282.25,296.5,88.21
26,5,282.0,296.5,88.21
26,6,282.25,296.5,88.21
26,7,282.25,296.5,88.21
26,8,282.5,296.75,90.00
26,9,282.25,296.25,88.21
26,10,282.0,296.5,90.00
26,11,282.25,296.5,88.21
26,12,282.0,296.5,88.15
26,13,282.25,296.5,88.21
26,14,282.25,296.5,88.21
26,15,282.25,296.5,88.21
26,16,282.25,296.5,88.21
26,17,282.25,296.5,88.21
26,18,282.25,296.5,88.21
26,19,282.0,296.25,90.00
26,20,282.25,296.5,88.21
26,21,282.0,296.5,90.00
26,22,282.25,296.5,88.21
26,23,282.25,296.5,88.21
26,24,282.25,296.5,88.21
26,25,282.25,296.5,88.15
26,26,282.25,296.5,88.21
26,27,282.25,296.5,88.21
26,28,282.25,296.5,88.15
26,29,282.25,296.5,88.15
26,30,282.25,296.5,88.21
26,31,282.25,296.0,88.21
26,32,282.0,296.5,90.00
26,33,282.25,296.25,88.21
26,34,282.0,296.5,90.00
26,35,282.25,296.5,88.21
26,36,282.25,296.5,88.15
26,37,282.25,296.75,88.15
26,38,282.25,296.5,88.21
26,39,282.25,296.0,88.21
26,40,282.0,296.5,90.00
26,41,282.0,296.5,88.15
26,42,282.25,296.5,88.21
26,43,282.0,296.5,90.00
26,44,282.0,296.5,88.21
26,45,282.25,296.25,88.21
26,46,282.0,296.75,90.00
26,47,282.25,296.5,88.21
26,48,282.0,296.5,90.00
26,49,282.25,296.0,88.21
26,50,282.0,296.5,90.00
26,51,282.25,296.5,88.21
26,52,282.25,296.5,88.21
26,53,282.25,296.25,88.15
26,54,282.25,296.5,88.21
26,55,282.25,296.5,88.21
26,56,282.25,296.5,88.21
26,57,282.25,296.5,88.15
26,58,282.25,296.5,88.15
26,59,282.25,296.25,88.21
26,60,282.0,296.5,90.00
26,61,282.25,296.75,88.15
26,62,282.0,296.5,90.00
26,63,282.25,296.75,88.15
26,64,282.25,296.5,88.21
26,65,282.0,296.5,90.00
26,66,282.0,296.5,90.00
26,67,282.25,296.5,88.21
26,68,282.0,296.5,90.00
26,69,282.25,296.0,88.21
26,70,282.0,296.5,90.00
26,71,282.25,296.25,88.21
26,72,281.75,296.5,90.00
26,73,282.25,296.5,88.21
26,74,281.75,296.5,90.00
26,75,282.25,296.5,88.21
26,76,282.0,296.5,90.00
26,77,282.25,296.5,88.15
26,78,282.0,296.75,90.00
26,79,282.25,296.5,88.21
26,80,282.0,296.0,90.00
26,81,282.25,296.5,88.21
26,82,282.0,296.0,90.00
26,83,282.25,296.5,88.21
26,84,282.0,296.5,90.00
26,85,282.25,296.5,88.21
26,86,282.0,296.5,90.00
26,87,282.25,296.5,88.15
26,88,282.25,296.5,88.15
26,89,282.25,296.75,88.15
